5	33	7	2	1	2	1	61.5	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0.0013	0	0	0.0455	0.0045	0	0.0232	0.0455	0	0.000211	0.000012	0.069492	0.060349	0.027363	0.092373	0.042026	0	0	0	0	0	0	4.1	5	4.2	4.2	4.6	4.7	4.7	5	4.2	4.6	4.75	1.1	1.45	0.96	1.02	1.48	1.43	1.52	1.5	0.95	1.33	1.265	1
5	34	8	2	1	2	1	61.5	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0.0013	0	0	0.0455	0.0045	0	0.0232	0.0455	0	0.000211	0.000012	0.069492	0.060349	0.027363	0.092373	0.042026	0	0	0	0	0	0	4.1	5	4.2	4.2	4.6	4.7	4.7	5	4.2	4.6	4.75	1.1	1.45	0.96	1.02	1.48	1.43	1.52	1.5	0.95	1.33	1.265	1
5	35	9	2	2	2	1	61.5	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0.0001	0	0	0.0077	0.005	0	0.0083	0.0001	0	0	0	0.039625	0	0	0.015935	0.017142	0	0	0.002376	0	0	0	4.1	5	4.2	4.2	4.6	4.7	4.7	5	4.2	4.6	4.75	1.1	1.45	0.96	1.02	1.48	1.43	1.52	1.5	0.95	1.33	1.265	1
5	36	10	2	2	2	1	61.5	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0.0001	0	0	0.0077	0.005	0	0.0083	0.0001	0	0	0	0.039625	0	0	0.015935	0.017142	0	0	0.002376	0	0	0	4.1	5	4.2	4.2	4.6	4.7	4.7	5	4.2	4.6	4.75	1.1	1.45	0.96	1.02	1.48	1.43	1.52	1.5	0.95	1.33	1.265	1
5	37	11	2	1	2	1	61.5	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0.0001	0	0	0.0077	0.005	0	0.0083	0.0001	0	0	0	0.039625	0	0	0.015935	0.017142	0	0	0.002376	0	0	0	4.1	5	4.2	4.2	4.6	4.7	4.7	5	4.2	4.6	4.75	1.1	1.45	0.96	1.02	1.48	1.43	1.52	1.5	0.95	1.33	1.265	1
5	38	12	2	1	1	1	61.5	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0.0177	0.0048	0	0	0.0328	0	0.000137	3.80E-06	0.231164	0.149333	0.211428	0.221791	0.006998	0	0	0	0	0	0.036839	4.1	5	4.2	4.2	4.6	4.7	4.7	5	4.2	4.6	4.75	1.1	1.45	0.96	1.02	1.48	1.43	1.52	1.5	0.95	1.33	1.265	1
5	39	13	2	1	1	1	61.5	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0.0177	0.0048	0	0	0.0328	0	0.000137	3.80E-06	0.231164	0.149333	0.211428	0.221791	0.006998	0	0	0	0	0	0.036839	4.1	5	4.2	4.2	4.6	4.7	4.7	5	4.2	4.6	4.75	1.1	1.45	0.96	1.02	1.48	1.43	1.52	1.5	0.95	1.33	1.265	1
5	40	14	2	1	1	1	61.5	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0.0007	0.0009	0.0013	0	0.0007	0	0	0	0	0.103275	0.061633	0	0.012391	0.033565	0	0	0.286236	0	0	0	4.1	5	4.2	4.2	4.6	4.7	4.7	5	4.2	4.6	4.75	1.1	1.45	0.96	1.02	1.48	1.43	1.52	1.5	0.95	1.33	1.265	1
5	41	15	2	1	1	1	61.5	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0.0007	0.0009	0.0013	0	0.0007	0	0	0	0	0.103275	0.061633	0	0.012391	0.033565	0	0	0.286236	0	0	0	4.1	5	4.2	4.2	4.6	4.7	4.7	5	4.2	4.6	4.75	1.1	1.45	0.96	1.02	1.48	1.43	1.52	1.5	0.95	1.33	1.265	1
5	42	16	2	1	1	1	61.5	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0.0007	0.0009	0.0013	0	0.0007	0	0	0	0	0.103275	0.061633	0	0.012391	0.033565	0	0	0.286236	0	0	0	4.1	5	4.2	4.2	4.6	4.7	4.7	5	4.2	4.6	4.75	1.1	1.45	0.96	1.02	1.48	1.43	1.52	1.5	0.95	1.33	1.265	1
5	43	17	2	1	1	1	61.5	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0.0007	0.0009	0.0013	0	0.0007	0	0	0	0	0.103275	0.061633	0	0.012391	0.033565	0	0	0.286236	0	0	0	4.1	5	4.2	4.2	4.6	4.7	4.7	5	4.2	4.6	4.75	1.1	1.45	0.96	1.02	1.48	1.43	1.52	1.5	0.95	1.33	1.265	1
5	44	18	2	1	1	1	61.5	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.0003	0.0003	0.0665	0.0133	0	0	0.0984	0.000014	0.000119	0	0.049564	0.088598	0.056857	0.103647	0.051271	0	0	0	0	0	0	4.1	5	4.2	4.2	4.6	4.7	4.7	5	4.2	4.6	4.75	1.1	1.45	0.96	1.02	1.48	1.43	1.52	1.5	0.95	1.33	1.265	1
